ID_Venta,Fecha,Hora,Farmacia,Vendedor,Tipo_Cliente,ID_Medicamento,Nombre_Medicamento,Fabricante,Tipo_ATC,Cantidad,Precio_Unitario,Costo_Unitario
4886,2025-10-24,13:05:36,Peñalolén,María Rodríguez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,1,1500,750
4887,2025-10-14,18:52:30,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4888,2025-10-20,10:55:40,Las Condes,Luis Fernández,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,398,2475.0,1500
4889,2025-10-06,14:30:21,Santiago,Juan Pérez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4890,2025-10-25,10:09:46,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,3,3150,2000
4891,2025-10-01,18:15:47,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4892,2025-10-07,10:11:14,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
4893,2025-10-20,13:23:54,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
4894,2025-10-14,15:59:40,Maipú,Sofía Torres,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,3,2300,1200
4895,2025-10-16,08:06:50,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4896,2025-10-11,14:56:18,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
4897,2025-10-13,10:53:07,San Bernardo,Ricardo Vera,Hospital,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,43,1472.5,800
4898,2025-10-18,15:26:41,Maipú,Sofía Torres,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,428,1350.0,750
4899,2025-10-28,15:44:59,Maipú,Sofía Torres,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,2,3150,2000
4900,2025-10-28,11:22:53,Santiago,Pedro López,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,403,11475.0,7000
4901,2025-10-01,09:19:39,Maipú,Sofía Torres,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4902,2025-10-26,09:00:04,Santiago,Pedro López,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,279,1350.0,750
4903,2025-10-13,12:27:08,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4904,2025-10-19,21:14:46,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4905,2025-10-08,20:11:55,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4906,2025-10-18,08:36:37,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4907,2025-10-02,13:11:54,Maipú,Laura Jiménez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4908,2025-10-21,08:03:28,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
4909,2025-10-20,20:28:46,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4910,2025-10-13,20:56:16,San Bernardo,Ricardo Vera,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
4911,2025-10-22,21:48:28,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
4912,2025-10-31,19:34:38,Santiago,Juan Pérez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
4913,2025-10-03,11:55:31,Peñalolén,Ana Gómez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
4914,2025-10-17,11:56:43,Maipú,Laura Jiménez,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,186,1995.0,1200
4915,2025-10-16,12:55:17,Santiago,Juan Pérez,Hospital,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,113,2945.0,1500
4916,2025-10-28,19:10:01,Maipú,Laura Jiménez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
4917,2025-10-28,13:27:33,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
4918,2025-10-22,19:13:55,Maipú,Sofía Torres,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,82,2070.0,1200
4919,2025-10-11,21:33:17,Las Condes,Luis Fernández,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,284,1350.0,750
4920,2025-10-24,19:05:18,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4921,2025-10-05,14:29:50,San Bernardo,Diego Sánchez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
4922,2025-10-31,15:59:55,Maipú,Laura Jiménez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
4923,2025-10-26,14:56:30,Santiago,Pedro López,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,66,2070.0,1200
4924,2025-10-13,10:18:15,Maipú,Sofía Torres,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,1,3100,1500
4925,2025-10-11,13:10:25,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,3,3150,2000
4926,2025-10-22,13:33:44,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,4,1500,750
4927,2025-10-10,15:11:10,Peñalolén,María Rodríguez,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,429,11475.0,7000
4928,2025-10-22,15:48:19,San Bernardo,Diego Sánchez,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,131,2475.0,1500
4929,2025-10-13,19:52:37,Santiago,Juan Pérez,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,202,1350.0,750
4930,2025-10-02,20:50:14,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
4931,2025-10-16,08:47:12,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
4932,2025-10-26,18:26:33,Peñalolén,María Rodríguez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,7,3150,2000
4933,2025-10-24,20:40:50,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
4934,2025-10-06,10:07:39,Las Condes,Luis Fernández,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,157,1350.0,750
4935,2025-10-10,14:16:16,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
4936,2025-10-15,16:32:48,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4937,2025-10-14,20:08:12,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
4938,2025-10-09,12:09:10,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
4939,2025-10-23,12:09:52,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4940,2025-10-08,21:16:26,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
4941,2025-10-12,12:42:25,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
4942,2025-10-09,19:04:33,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,4,12750,7000
4943,2025-10-01,15:01:15,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
4944,2025-10-05,10:25:09,Las Condes,Carlos Ruiz,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,121,1425.0,750
4945,2025-10-18,21:03:48,Las Condes,Carlos Ruiz,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,147,1425.0,750
4946,2025-10-19,19:36:42,Maipú,Laura Jiménez,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,376,2475.0,1500
4947,2025-10-27,09:01:07,Maipú,Sofía Torres,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
4948,2025-10-16,13:41:50,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4949,2025-10-29,09:03:27,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
4950,2025-10-06,10:44:22,Maipú,Sofía Torres,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,405,1890.0,1200
4951,2025-10-28,12:00:31,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
4952,2025-10-22,17:46:15,Santiago,Pedro López,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
4953,2025-10-17,08:09:16,Peñalolén,Ana Gómez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,1,3100,1500
4954,2025-10-14,21:18:38,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
4955,2025-10-29,17:32:19,Las Condes,Carlos Ruiz,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,281,2475.0,1500
4956,2025-10-03,16:55:21,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,5,2300,1200
4957,2025-10-01,20:04:16,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
4958,2025-10-16,15:44:33,Santiago,Pedro López,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
4959,2025-10-14,09:05:13,Santiago,Juan Pérez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4960,2025-10-10,09:54:40,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
4961,2025-10-04,21:24:57,San Bernardo,Diego Sánchez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
4962,2025-10-12,13:44:29,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
4963,2025-10-13,18:27:40,San Bernardo,Ricardo Vera,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,60,2790.0,1500
4964,2025-10-25,16:08:38,Santiago,Pedro López,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,356,2070.0,1200
4965,2025-10-04,16:43:01,Maipú,Laura Jiménez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
4966,2025-10-03,20:50:38,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
4967,2025-10-11,18:07:12,Peñalolén,María Rodríguez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,5,2300,1200
4968,2025-10-06,16:40:49,Las Condes,Carlos Ruiz,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,445,1350.0,750
4969,2025-10-06,20:44:45,Santiago,Juan Pérez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
4970,2025-10-20,17:42:11,Santiago,Pedro López,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,236,1350.0,750
4971,2025-10-26,15:15:00,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4972,2025-10-16,13:33:21,Santiago,Juan Pérez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4973,2025-10-15,08:54:38,Maipú,Laura Jiménez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,8,1500,750
4974,2025-10-31,15:19:42,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
4975,2025-10-26,11:05:19,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
4976,2025-10-30,10:26:21,Maipú,Sofía Torres,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4977,2025-10-19,16:37:11,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,1,3100,1500
4978,2025-10-07,17:07:21,Santiago,Juan Pérez,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,142,2835.0,2000
4979,2025-10-27,20:31:29,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
4980,2025-10-30,12:23:25,San Bernardo,Ricardo Vera,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,3,2300,1200
4981,2025-10-17,17:31:23,San Bernardo,Ricardo Vera,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
4982,2025-10-31,20:29:14,Las Condes,Carlos Ruiz,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,2,2300,1200
4983,2025-10-17,09:49:14,Santiago,Pedro López,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,8,3150,2000
4984,2025-10-05,12:23:21,Maipú,Sofía Torres,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,255,2025.0,1200
4985,2025-10-14,18:52:05,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4986,2025-10-10,21:29:53,Las Condes,Luis Fernández,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
4987,2025-10-29,18:32:18,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
4988,2025-10-11,15:51:06,San Bernardo,Diego Sánchez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4989,2025-10-30,11:36:40,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
4990,2025-10-25,21:19:45,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
4991,2025-10-24,14:20:03,Las Condes,Luis Fernández,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,484,2835.0,2000
4992,2025-10-27,13:53:41,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
4993,2025-10-20,09:27:24,Santiago,Juan Pérez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
4994,2025-10-03,08:33:56,Maipú,Sofía Torres,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
4995,2025-10-11,09:32:06,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,7,1500,750
4996,2025-10-12,16:21:43,Las Condes,Luis Fernández,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,304,2340.0,1400
4997,2025-10-12,08:53:51,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
4998,2025-10-15,20:51:32,San Bernardo,Ricardo Vera,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
4999,2025-10-20,16:15:46,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,4,2300,1200
5000,2025-10-09,21:48:18,Las Condes,Carlos Ruiz,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,315,2835.0,2000
5001,2025-10-26,17:56:36,Las Condes,Luis Fernández,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
5002,2025-10-24,09:51:30,Santiago,Pedro López,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,1,3100,1500
5003,2025-10-17,15:33:17,San Bernardo,Diego Sánchez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
5004,2025-10-22,21:03:01,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
5005,2025-10-14,16:59:30,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
5006,2025-10-27,19:53:25,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
5007,2025-10-20,12:00:49,Maipú,Sofía Torres,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,335,2070.0,1200
5008,2025-10-15,19:30:37,Las Condes,Carlos Ruiz,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,190,2470.0,1400
5009,2025-10-31,15:38:35,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
5010,2025-10-02,18:24:03,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
5011,2025-10-23,13:36:01,Maipú,Sofía Torres,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,491,1350.0,750
5012,2025-10-03,12:16:25,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
5013,2025-10-10,11:43:27,Maipú,Sofía Torres,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,1,3100,1500
5014,2025-10-17,09:24:28,Maipú,Laura Jiménez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,309,1395.0,800
5015,2025-10-11,15:53:51,Maipú,Laura Jiménez,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,484,2070.0,1200
5016,2025-10-20,14:56:25,Maipú,Laura Jiménez,Hospital,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,139,2185.0,1200
5017,2025-10-18,13:32:26,Peñalolén,María Rodríguez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
5018,2025-10-27,16:23:31,Las Condes,Luis Fernández,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,299,2835.0,2000
5019,2025-10-01,10:29:58,Peñalolén,María Rodríguez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
5020,2025-10-25,16:32:41,Las Condes,Luis Fernández,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,479,2070.0,1200
5021,2025-10-09,10:10:07,Las Condes,Carlos Ruiz,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,394,2340.0,1400
5022,2025-10-08,12:44:02,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
5023,2025-10-10,20:23:57,Peñalolén,María Rodríguez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
5024,2025-10-16,21:32:59,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
5025,2025-10-03,18:57:40,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,4,12750,7000
5026,2025-10-02,11:31:11,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
5027,2025-10-14,12:20:39,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
5028,2025-10-12,08:23:02,Santiago,Pedro López,Hospital,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,178,2185.0,1200
5029,2025-10-06,17:48:47,Peñalolén,Ana Gómez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
5030,2025-10-25,18:50:02,Peñalolén,María Rodríguez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
5031,2025-10-05,21:22:51,Maipú,Laura Jiménez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
5032,2025-10-14,17:02:47,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
5033,2025-10-20,11:24:02,Maipú,Laura Jiménez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
5034,2025-10-08,11:56:00,San Bernardo,Diego Sánchez,Hospital,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,128,12112.5,7000
5035,2025-10-08,11:12:22,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,4,3150,2000
5036,2025-10-22,16:37:51,Peñalolén,Ana Gómez,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,74,2790.0,1500
5037,2025-10-13,13:29:37,Las Condes,Luis Fernández,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
5038,2025-10-15,14:03:38,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
5039,2025-10-16,18:02:57,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
5040,2025-10-14,08:10:21,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
5041,2025-10-07,19:34:12,Las Condes,Carlos Ruiz,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,105,2790.0,1500
5042,2025-10-01,16:39:04,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
5043,2025-10-20,21:50:06,San Bernardo,Ricardo Vera,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
5044,2025-10-01,20:41:28,Peñalolén,Ana Gómez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
5045,2025-10-23,16:17:50,Maipú,Laura Jiménez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,1,3100,1500
5046,2025-10-21,10:00:13,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
5047,2025-10-08,17:41:13,Maipú,Sofía Torres,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
5048,2025-10-27,19:11:35,San Bernardo,Ricardo Vera,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
5049,2025-10-09,13:48:08,Peñalolén,Ana Gómez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
5050,2025-10-26,11:21:54,Las Condes,Luis Fernández,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
5051,2025-10-03,15:36:37,Maipú,Sofía Torres,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
5052,2025-10-19,10:11:19,Santiago,Pedro López,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
5053,2025-10-21,12:44:37,Las Condes,Luis Fernández,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,6,3150,2000
5054,2025-10-05,21:09:54,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,5,2300,1200
5055,2025-10-04,14:00:28,Maipú,Laura Jiménez,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,305,1350.0,750
5056,2025-10-18,12:29:57,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,2,3150,2000
5057,2025-10-23,14:59:17,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
5058,2025-10-24,14:45:17,San Bernardo,Ricardo Vera,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,58,1350.0,750
5059,2025-10-20,18:30:30,Las Condes,Carlos Ruiz,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,224,1395.0,800
5060,2025-10-26,12:48:48,Las Condes,Carlos Ruiz,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,5,3150,2000
5061,2025-10-23,09:06:17,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,7,3150,2000
5062,2025-10-13,10:58:01,Maipú,Laura Jiménez,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,211,2835.0,2000
5063,2025-10-22,17:56:45,Santiago,Juan Pérez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,178,1395.0,800
5064,2025-10-10,11:49:15,Santiago,Pedro López,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
5065,2025-10-19,12:57:55,Maipú,Sofía Torres,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
5066,2025-10-21,16:44:50,Las Condes,Carlos Ruiz,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,306,2475.0,1500
5067,2025-10-12,10:18:26,Maipú,Sofía Torres,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
5068,2025-10-23,10:56:04,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
5069,2025-10-23,19:16:53,Santiago,Pedro López,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,465,2070.0,1200
5070,2025-10-22,13:46:48,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
5071,2025-10-04,16:19:43,Las Condes,Luis Fernández,Hospital,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,191,2137.5,1200
5072,2025-10-12,19:41:08,Santiago,Pedro López,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,252,2475.0,1500
5073,2025-10-23,12:02:59,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,5,1500,750
5074,2025-10-12,18:29:29,Peñalolén,María Rodríguez,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,57,11475.0,7000
5075,2025-10-17,14:18:46,San Bernardo,Diego Sánchez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
5076,2025-10-23,16:13:30,Santiago,Pedro López,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,4,3150,2000
